teryt;JPT_NAZWA;Szkołapodstawowa10_2023;czniowiena1000miesz;bezrobocie;Miasto_prawa_powiatu;uczniowie_ukraina_porownanie_powiat_wojew;Szkołapodstawowa02_2022;Ukraina_suma_02_2022;uczniowie_ukraina_porownanie_powiat_na1000mieszk2022;ROZNICE_2023_2022_SP;Szkołapodstawowa09_2022;Suma09_2022;ROZNICE_09_03_2022_SP;ROZNICE_09_03_2022_ALL;Suma_10_2023;ROZNICE_uczniowie_roznice_ogolem_04_09;WSZYSCY_UCZNIOWIE;cena_m2@2021;cena_m2@2022;dynamika_m2;klastry_bez_dynamika;klastry_bez_uczniowie_mieszkania;QCL_2;QCL_1;ROZNICE_2023_2022_SP_RELATIVE;ROZNICE_09_03_202_SP_RELATIVE;UCZNIOWIE_SP_JAKO_PROCENT_2022;UCZNIOWIE_SP_JAKO_PROCENT_2023;UCZNIOWIE_SP_JAKO_PROCENT_ROZNICA;Uchodzcy_roczniki_sp_04_2022;PROCENT_UCZNIOW_WG_UCHODZCOW_04_2022;ZPROCENT_UCZNIOW_WG_UCHODZCOW_04_2022;miast_prawa_powiat_rekod;Rbezrobo;Rdynamik;Rczniowi;suma_rang_B_SZ_Dyna;Wszyscy_ukraina_04_2022;proc_wiek_sp_uchodzcy_04_2022;Uchodzcy_roczniki_sp_09_2022;PROCENT_UCZNIOW_WG_UCHODZCOW_09_2022;Wszyscy_ukraina_09_2022;proc_wiek_sp_uchodzcy_09_2022;Uchodzcy_roczniki_sp_10_2023;PROCENT_UCZNIOW_WG_UCHODZCOW_10_2023;Wszyscy_ukraina_10_2023;proc_wiek_sp_uchodzcy_10_2023;Uczniowie_sp_04_2022_altern;Uczniowie_JEZYK_sp_04_2022_altern;procent_jezyk_04_2022;niezogdnosc_danych_SP_04_2022;niezogdnosc_danych_procent_04_2022;Uczniowie_sp_10_2022_altern;Uczniowie_Jezyk_sp_04_2022;procent
1018;powiat wieruszowski;98;2.356732318;5.2;FAŁSZ;10;92;127;2.212442585;6;102;121;10;-6;150;-6;3435;4245;4832;13.82803298;2;5;4;2;.174672489082969;.291120815138282;72.4409448818898;65.3333333333333;-7.10761154855643;266;34.5864661654135;-.758100287190973;0;143.5;173;239;555.5;910;29.2307692307692;303;33.6633663366337;1139;26.6022827041264;202;48.5148514851485;787;25.6670902160102;96;52;54.1666666666667;4;4.16666666666667;102;12;11.7647058823529
1019;powiat zduńskowolski;85;1.333500675;6.5;FAŁSZ;10;93;119;1.45900662;-8;119;175;26;56;152;56;5186;4548;5297;16.46877748;2;5;4;5;-.154261473197069;.501349787890474;78.1512605042017;55.921052631579;-22.2302078726227;242;38.4297520661157;-.586823064465384;0;194.5;210;117;521.5;1054;22.9601518026565;276;43.1159420289855;1303;21.1818879508826;181;46.9613259668508;812;22.2906403940887;104;40;38.4615384615385;11;10.5769230769231;119;63;52.9411764705882
1020;powiat zgierski;516;3.098410563;5.1;FAŁSZ;10;627;759;3.764929115;-111;603;791;-24;32;713;32;13551;4695;5203;10.8200213;2;5;4;2;-.81912773965021;-.17710870046491;82.6086956521739;72.3702664796634;-10.2384291725105;1258;49.8410174880763;-.0782764978670253;0;134;128;292;554;5059;24.8665744218225;1740;34.6551724137931;9230;18.851570964247;1265;40.7905138339921;7303;17.3216486375462;712;193;27.1067415730337;85;11.938202247191;603;264;43.7810945273632
1021;powiat brzeziński;80;2.644977848;7.7;FAŁSZ;10;112;137;3.702968988;-32;92;121;-20;-16;106;-16;2252;3869;3372;-12.84569656;3;5;4;2;-1.42095914742451;-.88809946714032;81.7518248175183;75.4716981132076;-6.2801267043107;482;23.2365145228216;-1.263914386282;0;236;9;263;508;1960;24.5918367346939;574;16.0278745644599;2536;22.6340694006309;376;21.2765957446809;1632;23.0392156862745;115;21;18.2608695652174;3;2.60869565217391;92;11;11.9565217391304
1061;powiat Łódź;3606;5.47654774;4.5;PRAWDA;10;3155;4736;4.791599589;451;3522;5605;367;869;6291;869;48851;5820;6573;12.93814433;2;1;4;3;.923215492006305;.751264047818878;66.6173986486486;57.3199809251311;-9.2974177235175;2064;152.858527131783;4.51273062462081;1;105.5;159;359;623.5;9028;22.8622064687638;3488;100.974770642202;18612;18.7405974640017;2618;137.738731856379;15747;16.6253889629771;3280;3057;93.2012195121951;125;3.8109756097561;3522;2017;57.2685973878478
1062;powiat Piotrków Trybunalski;337;5.01010942;5.3;PRAWDA;10;268;440;3.984300666;69;368;586;100;146;647;146;5887;4056;5112;26.03550296;2;2;4;5;1.17207406149142;1.6986580601325;60.9090909090909;52.0865533230294;-8.82253758606155;276;97.1014492753623;2.02789923573105;1;148.5;304;352;804.5;1199;23.0191826522102;423;86.9976359338062;2225;19.0112359550562;360;93.6111111111111;2056;17.5097276264591;292;128;43.8356164383562;24;8.21917808219178;368;49;13.3152173913043
1063;powiat Skierniewice;194;4.258121159;4.5;PRAWDA;10;225;301;4.938542581;-31;201;318;-24;17;338;17;4323;5659;6187;9.330270366;2;5;4;2;-.717094610224381;-.555170020818876;74.7508305647841;57.396449704142;-17.354380860642;263;85.5513307984791;1.51316463987112;1;105.5;102;338;545.5;1041;25.2641690682036;354;56.7796610169492;1571;22.533418204965;297;65.3198653198653;1263;23.5154394299287;216;96;44.4444444444444;-9;-4.16666666666667;201;116;57.7114427860697
1201;powiat bocheński;200;1.871292502;3;FAŁSZ;12;269;317;2.516888415;-69;264;337;-5;20;303;20;10057;5882;7062;20.06120367;2;5;3;2;-.686089291041066;-.0497166152928309;84.8580441640379;66.006600660066;-18.8514435039719;714;37.6750700280112;-.62045570249104;0;39.5;260;184;483.5;2963;24.0971987850152;815;32.3926380368098;3493;23.3323790438019;450;44.4444444444444;1936;23.2438016528926;295;141;47.7966101694915;26;8.8135593220339;264;97;36.7424242424242
1202;powiat brzeski;103;1.121723316;4.7;FAŁSZ;12;168;232;1.829606961;-65;117;164;-51;-68;157;-68;7804;4627;6197;33.93127296;2;5;4;2;-.832906201947719;-.653511019989749;72.4137931034483;65.6050955414013;-6.808697562047;503;33.3996023856859;-.810993237962137;0;115;347;93;555;1964;25.6109979633401;560;20.8928571428571;2234;25.0671441360788;323;31.8885448916409;1227;26.3243683781581;208;19;9.13461538461538;40;19.2307692307692;117;41;35.042735042735
1203;powiat chrzanowski;301;2.5142208;6.3;FAŁSZ;12;339;430;2.831630735;-38;334;461;-5;31;466;31;9226;4284;4824;12.60504202;2;5;4;2;-.411879471060048;-.0541946672447431;78.8372093023256;64.5922746781116;-14.244934624214;702;48.2905982905983;-.147371408072888;0;189.5;152;256;597.5;2962;23.7002025658339;837;39.9044205495818;3834;21.830985915493;574;52.4390243902439;2391;24.0066917607696;348;229;65.8045977011494;9;2.58620689655172;334;238;71.2574850299401
1204;powiat dąbrowski;37;.640038748;11.3;FAŁSZ;12;22;38;.38056358;15;53;89;31;51;76;51;4360;3663;4112;12.25771226;2;2;4;5;.344036697247706;.711009174311927;57.8947368421053;48.6842105263158;-9.21052631578948;155;14.1935483870968;-1.66691696400996;0;323.5;142;40;505.5;657;23.5920852359209;162;32.7160493827161;739;21.9215155615697;87;42.5287356321839;407;21.3759213759214;21;11;52.3809523809524;-1;-4.76190476190476;53;32;60.377358490566
1205;powiat gorlicki;111;1.049327863;6.1;FAŁSZ;12;84;120;.79408595;27;154;200;70;80;159;80;9106;4590;5057;10.17429194;2;2;3;5;.296507797056886;.768723918295629;70;69.811320754717;-.188679245283026;464;18.1034482758621;-1.4926710683402;0;181.5;118;81;380.5;1899;24.4339125855714;519;29.6724470134875;2179;23.8182652592933;305;36.3934426229508;1139;26.7778753292362;166;30;18.0722891566265;82;49.3975903614458;154;89;57.7922077922078
1206;powiat krakowski;670;2.231183959;4.6;FAŁSZ;12;1116;1281;3.716419849;-446;829;1032;-287;-249;824;-249;26102;5958;6859;15.12252434;2;4;4;2;-1.70868132710137;-1.09953260286568;87.1194379391101;81.3106796116505;-5.80875832745959;2979;37.4622356495468;-.629940732276945;0;110.5;192;224;526.5;12670;23.5122336227309;3568;23.2343049327354;16287;21.9070424264751;2074;32.304725168756;9315;22.2651637144391;1239;298;24.0516545601291;123;9.9273607748184;829;333;40.1688781664656
1207;powiat limanowski;200;1.520346031;7.3;FAŁSZ;12;314;382;2.386943268;-114;255;328;-59;-54;263;-54;12958;4203;5197;23.64977397;2;5;3;2;-.879765395894428;-.455317178576941;82.1989528795812;76.0456273764259;-6.1533255031553;820;38.2926829268293;-.592931592975864;0;221.5;291;141;653.5;3195;25.6651017214397;961;26.5348595213319;3930;24.4529262086514;656;30.4878048780488;2345;27.9744136460554;310;102;32.9032258064516;-4;-1.29032258064516;255;99;38.8235294117647
1208;powiat miechowski;87;1.851142602;5;FAŁSZ;12;138;184;2.936295161;-51;112;144;-26;-40;115;-40;3643;0;5656;0; ; ;4;2;-1.39994510019215;-.713697502058743;75;75.6521739130435;.65217391304347;459;30.0653594771242;-.959584802583079;0;125.5;34;183;342.5;2022;22.700296735905;504;22.2222222222222;2281;22.0955721174923;317;27.4447949526814;1377;23.0210602759622;112;52;46.4285714285714;-26;-23.2142857142857;112;40;35.7142857142857
1209;powiat myślenicki;252;1.945375102;3.3;FAŁSZ;12;370;508;2.856304714;-118;322;446;-48;-62;358;-62;12328;6044;8038;32.99139643;2;5;3;2;-.957170668397145;-.389357560025957;72.8346456692913;70.391061452514;-2.44358421677738;1113;33.2434860736748;-.817950609605642;0;52.5;346;196;594.5;4854;22.929542645241;1324;24.3202416918429;5954;22.2371514947934;751;33.5552596537949;3160;23.7658227848101;395;105;26.5822784810127;25;6.32911392405063;322;170;52.7950310559006
1210;powiat nowosądecki;279;1.298078936;8.7;FAŁSZ;12;581;736;2.703167964;-302;383;556;-198;-180;415;-180;20411;5903;7969;34.99915297;2;4;4;2;-1.47959433638724;-.970065160942629;78.9402173913043;67.2289156626506;-11.7113017286537;1357;42.8150331613854;-.391391658560452;0;266.5;350;116;732.5;5579;24.323355440043;1549;24.7256294383473;6628;23.3705491852746;836;33.3732057416268;3487;23.9747634069401;597;283;47.4036850921273;16;2.68006700167504;383;110;28.7206266318538
1211;powiat nowotarski;617;3.244926187;4.8;FAŁSZ;12;770;897;4.049583734;-153;566;718;-204;-179;806;-179;16807;6213;7298;17.46338323;2;5;4;2;-.910334979472839;-1.21377997263045;85.8416945373467;76.5508684863524;-9.29082605099435;1514;50.8586525759577;-.0329252759949818;0;119.5;226;296;641.5;5816;26.0316368638239;1760;32.1590909090909;7166;24.5604242255094;1191;51.8052057094878;4493;26.5079011796127;898;291;32.4053452115813;128;14.2538975501114;566;326;57.5971731448763
1212;powiat olkuski;211;1.974860309;7.5;FAŁSZ;12;265;352;2.480274796;-54;236;342;-29;-10;323;-10;8105;4843;5180;6.9584968;2;5;4;2;-.666255397902529;-.357803824799507;75.2840909090909;65.3250773993808;-9.9590135097101;795;33.3333333333333;-.813946538739872;0;230.5;78;199;507.5;3423;23.2252410166521;875;26.9714285714286;3885;22.5225225225225;580;36.3793103448276;2472;23.462783171521;288;187;64.9305555555556;23;7.98611111111111;236;63;26.6949152542373
1213;powiat oświęcimski;406;2.719284145;5.5;FAŁSZ;12;453;588;3.034078122;-47;488;716;35;128;630;128;12624;4704;5188;10.28911565;2;5;3;5;-.372306717363752;.277249683143219;77.0408163265306;64.4444444444444;-12.5963718820862;1005;45.0746268656716;-.290692167510966;0;152.5;122;267;541.5;3875;25.9354838709677;1180;41.3559322033898;4913;24.0179116629351;822;49.3917274939173;3270;25.1376146788991;454;164;36.1233480176211;1;.220264317180617;488;201;41.1885245901639
1214;powiat proszowicki;71;1.679757736;6.1;FAŁSZ;12;34;60;.804391029;37;103;134;69;74;106;74;3203;4584;5316;15.96858639;2;2;4;5;1.15516703090852;2.15423040899157;56.6666666666667;66.9811320754717;10.314465408805;306;11.1111111111111;-1.80428673287368;0;181.5;204;155;540.5;1219;25.1025430680886;370;27.8378378378378;1659;22.3025919228451;251;28.2868525896414;1113;22.5516621743037;42;29;69.0476190476191;8;19.047619047619;103;73;70.873786407767
1215;powiat suski;159;1.912735934;4.3;FAŁSZ;12;208;284;2.502195436;-49;198;280;-10;-4;248;-4;7228;5087;6611;29.9587183;2;5;5;2;-.677919203099059;-.138350857775318;73.2394366197183;64.1129032258064;-9.12653339391187;595;34.9579831932773;-.741543516143535;0;89;324;191;604;2576;23.0978260869565;693;28.5714285714286;3114;22.2543352601156;449;35.4120267260579;1876;23.9339019189765;236;63;26.6949152542373;28;11.864406779661;198;62;31.3131313131313
1216;powiat tarnowski;115;.581639414;7.1;FAŁSZ;12;235;307;1.188567498;-120;170;220;-65;-87;148;-87;15797;0;5592;0; ; ;4;2;-.759637905931506;-.411470532379566;76.5472312703583;77.7027027027027;1.15547143234438;862;27.262180974478;-1.08450931799569;0;214;34;32;280;3681;23.4175495789188;978;17.3824130879346;4295;22.7706635622817;626;18.370607028754;2479;25.2521177894312;280;99;35.3571428571429;45;16.0714285714286;170;68;40
1217;powiat tatrzański;226;3.395126641;7.8;FAŁSZ;12;478;592;7.180843073;-252;336;400;-142;-192;324;-192;5698;14812;15650;5.657574939;2;5;4;2;-4.42260442260442;-2.49210249210249;80.7432432432432;69.7530864197531;-10.9901568234902;934;51.1777301927195;-.0187054834932401;0;240;68;305;613;3837;24.3419338024498;1204;27.906976744186;5531;21.7682155125655;660;34.2424242424242;3099;21.297192642788;513;185;36.0623781676413;35;6.82261208576998;336;71;21.1309523809524
1218;powiat wadowicki;241;1.526717557;5.2;FAŁSZ;12;405;553;2.565645687;-164;312;446;-93;-107;359;-107;14069;5478;5845;6.699525374;2;5;3;2;-1.1656834174426;-.66102779159855;73.2368896925859;67.1309192200557;-6.10597047253019;1168;34.6746575342466;-.754170011611076;0;143.5;75;143;361.5;4977;23.4679525818766;1393;22.3977027997128;6181;22.5368063420159;812;29.679802955665;3287;24.7033769394585;412;142;34.4660194174757;7;1.69902912621359;312;140;44.8717948717949
1219;powiat wielicki;471;3.315873955;3.5;FAŁSZ;12;550;649;3.87203965;-79;501;653;-49;4;602;4;13835;7767;8545;10.01673748;2;5;4;2;-.57101554029635;-.354174195880014;84.7457627118644;78.2392026578073;-6.50656005405709;726;75.7575757575758;1.0767029227883;0;63;111;300;474;3071;23.6405079778574;1025;48.8780487804878;4814;21.292064810968;658;71.580547112462;3224;20.409429280397;637;150;23.5478806907378;87;13.6577708006279;501;294;58.6826347305389
1261;powiat Kraków;4297;5.349304478;2.3;PRAWDA;12;3913;5643;4.871265633;384;4134;6475;221;832;8119;832;62514;10109;11472;13.48303492;2;1;4;3;.61426240522123;.35352081133826;69.3425482899167;52.9252370981648;-16.4173111917519;3353;116.701461377871;2.90137982630908;1;22;167;357;546;16176;20.7282393669634;6135;67.3838630806846;37164;16.5079108814982;4379;98.1274263530486;32075;13.6523772408418;3988;1477;37.0361083249749;75;1.88064192577733;4134;1080;26.1248185776488
1262;powiat Nowy Sącz;215;2.667924107;3.3;PRAWDA;12;148;199;1.836524501;67;204;351;56;152;451;152;7399;5536;6125;10.63945087;2;2;4;5;.905527774023517;.75685903500473;74.3718592964824;47.6718403547672;-26.7000189417152;366;40.4371584699454;-.497362378320049;1;52.5;124;265;441.5;1583;23.1206569804169;435;46.8965517241379;1988;21.8812877263581;287;74.9128919860627;1335;21.498127340824;150;106;70.6666666666667;2;1.33333333333333;204;191;93.6274509803922
1263;powiat Tarnów;248;2.385532897;4.4;PRAWDA;12;238;395;2.289342055;10;259;447;21;52;414;52;8278;4861;5822;19.76959473;2;2;3;5;.12080212611742;.253684464846581;60.253164556962;59.9033816425121;-.349782914449953;322;73.9130434782609;.994500772287077;1;96.5;255;243;594.5;1417;22.7240649258998;409;63.3251833740831;1842;22.2041259500543;228;108.771929824561;1142;19.9649737302977;246;36;14.6341463414634;8;3.2520325203252;259;31;11.969111969112
1401;powiat białobrzeski;70;2.146317532;7.7;FAŁSZ;14;129;156;3.955356595;-59;90;105;-39;-51;89;-51;2784;4379;0;-100;1;5;3;2;-2.11925287356322;-1.40086206896552;82.6923076923077;78.6516853932584;-4.04062229904926;314;41.0828025477707;-.468589050658179;0;236;3;217;456;1177;26.677994902294;434;20.7373271889401;2302;18.8531711555169;296;23.6486486486486;1443;20.5128205128205;118;51;43.2203389830509;-11;-9.32203389830508;90;12;13.3333333333333
1402;powiat ciechanowski;127;1.483177035;8.3;FAŁSZ;14;187;226;2.183890595;-60;153;210;-34;-16;213;-16;7084;3745;4896;30.73431242;2;5;4;2;-.846979107848673;-.479954827780915;82.7433628318584;59.6244131455399;-23.1189496863185;308;60.7142857142857;.406294057603567;0;256;330;135;721;1238;24.8788368336026;368;41.5760869565217;1659;22.1820373719108;270;47.037037037037;1126;23.9786856127886;196;45;22.9591836734694;9;4.59183673469388;153;97;63.3986928104575
1403;powiat garwoliński;160;1.514864609;9.9;FAŁSZ;14;267;321;2.527930316;-107;238;316;-29;-5;249;-5;10000;5254;5361;2.036543586;2;5;3;2;-1.07;-.29;83.1775700934579;64.2570281124498;-18.9205419810081;734;36.3760217983651;-.6783481879082;0;292;46;139;477;2929;25.0597473540457;805;29.5652173913043;3574;22.523782876329;483;33.1262939958592;2217;21.7861975642761;292;104;35.6164383561644;25;8.56164383561644;238;104;43.6974789915966
1404;powiat gostyniński;35;.820960289;11.8;FAŁSZ;14;72;94;1.688832594;-37;41;52;-31;-42;43;-42;3063;3499;4626;32.20920263;2;5;2;2;-1.20796604635978;-1.0120796604636;76.5957446808511;81.3953488372093;4.79960415635823;132;54.5454545454545;.131378192024215;0;330.5;341;61;732.5;515;25.631067961165;153;26.797385620915;773;19.7930142302717;99;35.3535353535354;368;26.9021739130435;72;9;12.5;0;0;41;9;21.9512195121951
1405;powiat grodziski;408;3.906773656;2.7;FAŁSZ;14;613;828;5.86973591;-205;490;710;-123;-118;631;-118;11655;7251;8184;12.86719073;2;5;3;2;-1.75890175890176;-1.05534105534106;74.0338164251208;64.6592709984152;-9.37454542670554;1058;57.9395085066163;.282635254670103;0;32.5;157;323;512.5;4395;24.0728100113766;1388;35.3025936599424;6488;21.3933415536375;874;46.6819221967963;4546;19.22569291685;611;263;43.0441898527005;-2;-.327332242225859;490;349;71.2244897959184
1406;powiat grójecki;331;3.398531752;2.4;FAŁSZ;14;605;693;6.211817855;-274;408;536;-197;-157;459;-157;8740;5812;6171;6.17687543;2;5;4;2;-3.1350114416476;-2.25400457665904;87.3015873015873;72.1132897603486;-15.1882975412387;1375;44;-.338583245555645;0;26.5;72;306;404.5;5070;27.120315581854;1941;21.0200927357032;10325;18.7990314769976;1247;26.5437048917402;7056;17.6729024943311;654;172;26.2996941896024;49;7.49235474006116;408;89;21.8137254901961
1407;powiat kozienicki;103;1.790588113;10.3;FAŁSZ;14;188;229;3.268257914;-85;134;188;-54;-41;143;-41;4404;3162;4453;40.8285895;2;5;3;2;-1.93006357856494;-1.22615803814714;82.0960698689956;72.027972027972;-10.0680978410236;388;48.4536082474227;-.140106819019963;0;300.5;360;172;832.5;1402;27.6747503566334;435;30.8045977011494;1816;23.9537444933921;265;38.8679245283019;1147;23.1037489102005;216;55;25.462962962963;28;12.962962962963;134;52;38.8059701492537
1408;powiat legionowski;398;3.05500545;5.5;FAŁSZ;14;700;907;5.373125163;-302;496;690;-204;-217;571;-217;12994;7688;8723;13.46253902;2;4;3;2;-2.32414960751116;-1.56995536401416;77.1775082690187;69.7022767075307;-7.47523156148809;1248;56.0897435897436;.200199910060612;0;152.5;165;291;608.5;5075;24.5911330049261;1518;32.6745718050066;6710;22.6229508196721;921;43.213897937025;4131;22.2948438634713;762;380;49.8687664041995;62;8.13648293963255;496;192;38.7096774193548
1409;powiat lipski;18;.565344389;12.7;FAŁSZ;14;38;48;1.193504821;-20;25;30;-13;-18;54;-18;2281;3023;3365;11.31326497;2;5;3;2;-.876808417360807;-.569925471284524;79.1666666666667;33.3333333333333;-45.8333333333333;93;40.8602150537634;-.47850873104939;0;340.5;136;29;505.5;370;25.1351351351351;107;23.3644859813084;493;21.7038539553753;55;32.7272727272727;307;17.9153094462541;42;7;16.6666666666667;4;9.52380952380952;25;0;0
1410;powiat łosicki;28;.967485574;5.2;FAŁSZ;14;59;72;2.038630317;-31;43;56;-16;-16;39;-16;2380;2334;3791;62.42502142;5;5;3;2;-1.30252100840336;-.672268907563025;81.9444444444444;71.7948717948718;-10.1495726495726;175;33.7142857142857;-.796969278269007;0;143.5;376;76;595.5;708;24.7175141242938;217;19.815668202765;966;22.463768115942;126;22.2222222222222;620;20.3225806451613;71;29;40.8450704225352;12;16.9014084507042;43;20;46.5116279069767
1411;powiat makowski;39;.926167803;16.4;FAŁSZ;14;48;68;1.139898834;-9;50;71;2;3;63;3;3441;2376;3726;56.81818182;5;5;3;2;-.2615518744551;.0581226387678001;70.5882352941177;61.9047619047619;-8.68347338935575;161;29.8136645962733;-.970801662655475;0;370.5;374;72;816.5;674;23.8872403560831;174;28.735632183908;769;22.6267880364109;118;33.0508474576271;462;25.5411255411255;90;13;14.4444444444444;42;46.6666666666667;50;7;14
1412;powiat miński;452;2.842159538;4.4;FAŁSZ;14;612;686;3.848233711;-160;576;737;-36;51;637;51;16492;6122;7250;18.42535119;2;5;4;2;-.970167353868542;-.218287654620422;89.2128279883382;70.9576138147567;-18.2552141735815;1060;57.7358490566038;.273559108403288;0;96.5;239;276;611.5;4406;24.0581025873808;1337;43.0815258040389;5967;22.406569465393;834;54.1966426858513;3621;23.0323115161558;630;293;46.5079365079365;18;2.85714285714286;576;174;30.2083333333333
1413;powiat mławski;301;4.329627019;5.7;FAŁSZ;14;271;336;3.898102732;30;317;436;46;100;418;100;5823;4081;5100;24.96937025;2;2;4;5;.515198351365276;.789970805426756;80.6547619047619;72.0095693779904;-8.64519252677148;570;47.5438596491228;-.18065004617536;0;163;297;340;800;2162;26.3644773358002;779;40.6931964056483;3494;22.2953634802519;582;51.7182130584193;3061;19.0133943155831;282;12;4.25531914893617;11;3.90070921985816;317;4;1.26182965299685
1414;powiat nowodworski;264;3.311632108;5.9;FAŁSZ;14;311;358;3.901202975;-47;338;383;27;25;341;25;7098;5898;6813;15.51373347;2;5;3;2;-.662158354466047;.380388841927303;86.8715083798883;77.4193548387097;-9.45215354117859;618;50.3236245954693;-.0567689631278606;0;171;200;299;670;2407;25.6751142501039;819;41.2698412698413;3783;21.6494845360825;544;48.5294117647059;2652;20.5128205128205;336;91;27.0833333333333;25;7.44047619047619;338;104;30.7692307692308
1415;powiat ostrołęcki;30;.342845388;9.1;FAŁSZ;14;77;105;.87996983;-47;62;78;-15;-27;42;-27;7170;0;0;0;5;5;4;2;-.655509065550907;-.209205020920502;73.3333333333333;71.4285714285714;-1.9047619047619;239;32.2175732217573;-.863670732587595;0;276.5;34;7;317.5;958;24.9478079331942;272;22.7941176470588;1107;24.5709123757904;195;15.3846153846154;656;29.7256097560976;84;12;14.2857142857143;7;8.33333333333333;62;17;27.4193548387097
1416;powiat ostrowski;101;1.466296947;8.9;FAŁSZ;14;167;203;2.424471189;-66;114;167;-53;-36;156;-36;5448;3436;5285;53.81257276;2;5;3;2;-1.21145374449339;-.972834067547724;82.2660098522168;64.7435897435898;-17.522420108627;364;45.8791208791209;-.25483964342532;0;271.5;371;132;774.5;1501;24.2504996668887;410;27.8048780487805;1778;23.0596175478065;268;37.6865671641791;1060;25.2830188679245;185;14;7.56756756756757;18;9.72972972972973;114;5;4.3859649122807
1417;powiat otwocki;476;3.758418937;3.4;FAŁSZ;14;581;740;4.587481938;-105;530;692;-51;-48;647;-48;12292;6489;7988;23.10063184;2;5;3;2;-.854214123006834;-.414904002603319;78.5135135135135;73.5703245749614;-4.94318893855215;1310;44.3511450381679;-.322934358518569;0;57.5;286;317;660.5;5207;25.1584405607836;1601;33.104309806371;7149;22.3947405231501;989;48.1294236602629;4447;22.2397121655048;651;259;39.7849462365591;70;10.752688172043;530;175;33.0188679245283
1418;powiat piaseczyński;1180;5.562652914;3.4;FAŁSZ;14;1383;1640;6.51961778;-203;1095;1438;-288;-202;1761;-202;22206;8024;8726;8.748753739;2;5;5;2;-.914167342159777;-1.29694677114293;84.3292682926829;67.007382169222;-17.3218861234609;1669;82.8639904134212;1.39340248593224;0;57.5;98;361;516.5;6727;24.8104652891333;2459;44.5302968686458;11667;21.0765406702666;1678;70.3218116805721;8552;19.621141253508;1512;666;44.047619047619;129;8.53174603174603;1095;327;29.8630136986301
1419;powiat płocki;83;.756367613;10.6;FAŁSZ;14;203;251;1.84991115;-120;154;178;-49;-73;104;-73;8146;2423;2871;18.48947586;2;5;4;2;-1.47311563957771;-.60152221949423;80.8764940239044;79.8076923076923;-1.06880171621206;448;45.3125;-.280091277839618;0;310;240;50;600;1746;25.6586483390607;538;28.6245353159851;2732;19.692532942899;378;21.957671957672;1431;26.4150943396226;195;68;34.8717948717949;-8;-4.1025641025641;154;29;18.8311688311688
1420;powiat płoński;153;1.813075474;10.3;FAŁSZ;14;282;326;3.341746952;-129;183;257;-99;-69;250;-69;6967;3967;4301;8.41946055;2;5;3;2;-1.85158604851443;-1.42098464188316;86.5030674846626;61.2;-25.3030674846626;638;44.2006269592476;-.329642243176005;0;300.5;95;174;569.5;2557;24.9511145874071;831;22.0216606498195;4934;16.8423186055938;531;28.8135593220339;2659;19.9699135013163;305;188;61.6393442622951;23;7.54098360655738;183;128;69.9453551912568
1421;powiat pruszkowski;1094;6.144790128;2.2;FAŁSZ;14;1023;1304;5.745996619;71;987;1286;-36;-18;1468;-18;17302;7668;8975;17.04486176;2;2;4;2;.410357184140562;-.208068431395214;78.4509202453988;74.5231607629428;-3.927759482456;1693;60.4252805670408;.393414453990296;0;17.5;220;369;606.5;7222;23.4422597618388;2775;35.5675675675676;13848;20.0389948006932;2122;51.555136663525;11626;18.252193359711;1083;379;34.9953831948292;60;5.54016620498615;987;106;10.7396149949341
1422;powiat przasnyski;28;.566709845;9;FAŁSZ;14;116;136;2.347797927;-88;55;81;-61;-55;67;-55;4229;3673;4007;9.093384155;3;5;4;2;-2.08087018207614;-1.44242137621187;85.2941176470588;41.7910447761194;-43.5030728709394;167;69.4610778443114;.796097549327962;0;274;99;30;403;648;25.7716049382716;181;30.3867403314917;712;25.4213483146067;110;25.4545454545455;379;29.023746701847;115;77;66.9565217391304;-1;-.869565217391304;55;23;41.8181818181818
1423;powiat przysuski;46;1.178550383;19.7;FAŁSZ;14;76;79;1.947170198;-30;75;88;-1;9;67;9;2969;4063;3875;-4.627122816;2;5;3;2;-1.01044122600202;-.0336813742000674;96.2025316455696;68.6567164179104;-27.5458152276592;205;37.0731707317073;-.647279530458817;0;378;13;102;493;748;27.4064171122995;233;32.1888412017167;1065;21.8779342723005;150;30.6666666666667;639;23.4741784037559;86;17;19.7674418604651;10;11.6279069767442;75;23;30.6666666666667
1424;powiat pułtuski;96;1.898846846;14.1;FAŁSZ;14;154;206;3.046066816;-58;110;166;-44;-40;145;-40;4315;3938;5059;28.46622651;3;5;4;2;-1.3441483198146;-1.01969872537659;74.7572815533981;66.2068965517241;-8.55038500167392;425;36.2352941176471;-.684619760447105;0;352.5;316;189;857.5;1746;24.3413516609393;471;23.3545647558386;2070;22.7536231884058;265;36.2264150943396;1176;22.5340136054422;164;136;82.9268292682927;10;6.09756097560976;110;64;58.1818181818182
1425;powiat radomski;107;.707662597;16.4;FAŁSZ;14;291;319;1.924577717;-184;167;192;-124;-127;121;-127;12527;3587;3044;-15.13799833;1;5;3;2;-1.4688273329608;-.989861898299673;91.2225705329154;88.4297520661157;-2.79281846679964;837;34.7670250896057;-.750053622989304;0;370.5;7;43;420.5;3285;25.4794520547945;894;18.6800894854586;3690;24.2276422764228;525;20.3809523809524;1861;28.2106394411607;331;70;21.1480362537764;40;12.0845921450151;167;64;38.3233532934132
